issues,size_kb,topics,commits,commits_per_day,forks_per_day,age_days,days_since_update,recently_upload,has_homepage,stars,watchers,watchers_per_fork,activity_ratio,fork_star_ratio,issues_per_size,avg_growth_rate,creation_year,creation_month
668,194026,14,63,0.014989293361884369,0.6300261717820604,4203,0,1,1,17205,17205,6.497356495468278,0.0,0.15389980239451354,0.0034428198137372635,4.092530922930543,2013,11
179,1758,8,10,0.005053057099545225,0.36988377968671043,1979,0,1,1,17110,17110,23.37431693989071,0.0,0.04277949856817252,0.10176236498010233,8.641414141414142,2019,12
270,17625,8,0,0.0,3.3264733395696915,1069,0,1,0,17103,17103,4.809617547806524,0.0,0.20790458372310572,0.015318279813911267,15.98411214953271,2022,6
642,80537,3,0,0.0,3.4081041968162085,691,0,1,1,17030,17030,7.231422505307855,0.0,0.13827725911573013,0.007971392386202786,24.609826589595375,2023,7
77,48834,12,0,0.0,2.5785007072135784,707,0,1,1,17021,17021,9.33680746023039,0.0,0.1070966983903184,0.0015767379952902631,24.0409604519774,2023,6
142,69709,0,0,0.0,1.5816287147819375,2591,0,1,0,17012,17012,4.151293313811616,0.0,0.24087462528654557,0.0020370104719552432,6.563271604938271,2018,4
33,129,6,0,0.0,1.1292157659488014,2461,0,1,0,16915,16915,6.086721842389348,0.0,0.16428233624970442,0.25384615384615383,6.870430544272949,2018,8
304,40093,3,0,0.0,0.4641009055627426,6184,0,1,0,16883,16883,5.882578397212543,0.0,0.16998341625207297,0.0075821818725993915,2.729668552950687,2008,6
1130,1238153,2,3,0.0009621552277100705,2.266196279666453,3118,0,1,1,16849,16849,2.384517407302576,0.0,0.41934718100890206,0.0009126489919670735,5.402051939724271,2016,11
1266,22208,0,10,0.004690431519699813,1.2185741088180113,2132,0,1,1,16763,16763,6.452270977675135,0.0,0.15497494631352898,0.05700391733081183,7.858884200656353,2019,7
7,20916,0,0,0.0,1.4881993006993006,4576,0,1,0,16711,16711,2.453891336270191,0.0,0.407491622786022,0.00033465602141798535,3.651081494428665,2012,11
335,49813,9,100,0.425531914893617,9.74468085106383,235,0,1,1,16682,16682,7.28471615720524,0.0,0.13726547982976683,0.006725017063476131,70.6864406779661,2024,10
134,49322,12,55,0.0888529886914378,3.470113085621971,619,0,1,1,16649,16649,7.750931098696462,0.0,0.129009009009009,0.0027167852725908806,26.85322580645161,2023,9
77,20190,5,44,0.5301204819277109,23.542168674698797,83,0,1,0,16631,16631,8.511258955987717,0.0,0.11748436748436748,0.0038135803080580457,197.98809523809524,2025,3
302,4171,2,0,0.0,0.896132327900754,4111,0,1,1,16625,16625,4.512757871878393,0.0,0.22158065680259834,0.07238734419942473,4.043044747081712,2014,2
70,32543,4,100,0.16891891891891891,2.9121621621621623,592,0,1,1,16590,16590,9.622969837587007,0.0,0.10391175938761979,0.0021509341199606687,27.976391231028668,2023,10
395,414806,12,35,0.045278137128072445,2.9314359637774903,773,0,1,1,16548,16548,7.302736098852604,0.0,0.13692670251978972,0.0009522500825685198,21.37984496124031,2023,4
220,804,4,0,0.0,0.11882845188284519,5975,0,1,0,16547,16547,23.305633802816903,0.0,0.04290548706792362,0.2732919254658385,2.768908969210174,2009,1
63,523,3,6,0.003537735849056604,0.8201650943396226,1696,0,1,0,16529,16529,11.882818116462976,0.0,0.08415003024803387,0.12022900763358779,9.740129640542133,2020,10
30,493,5,0,0.0,0.42620008972633466,2229,0,1,0,16482,16482,17.349473684210526,0.0,0.05763513923436268,0.06072874493927125,7.391031390134529,2019,4
1542,80850,9,8,0.0014561339643247178,0.8092464506734619,5494,0,1,1,16477,16477,3.7060278902384165,0.0,0.26981429785168104,0.01907212032009499,2.9985441310282073,2010,5
309,5823,0,0,0.0,2.2741333333333333,1875,0,1,0,16439,16439,3.855300187617261,0.0,0.25936739659367397,0.05305631868131868,8.76279317697228,2020,4
126,3918,4,45,0.01111385527290689,0.35687824154112124,4049,0,1,1,16422,16422,11.364705882352942,0.0,0.08798636059185289,0.03215105894360806,4.054814814814815,2014,4
55,567,3,23,0.6388888888888888,36.25,36,0,1,0,16357,16357,12.534099616858237,0.0,0.07977747890940212,0.09683098591549295,442.0810810810811,2025,4
825,399663,17,100,0.05068423720223011,0.5742524075012672,1973,0,1,1,16336,16336,14.418358340688437,0.0,0.06935177817224705,0.0020642339565234797,8.275582573454914,2019,12
8,166989,12,39,0.03412073490813648,0.4330708661417323,1143,0,1,1,16329,16329,32.987878787878785,0.0,0.030312308634415187,4.790706030301216e-05,14.273601398601398,2022,4
196,63451,15,0,0.0,2.6635262449528936,743,0,1,1,16329,16329,8.251136937847397,0.0,0.12118799755052051,0.0030889491268990734,21.947580645161292,2023,5
116,26,0,0,0.0,2.990625,640,0,1,0,16306,16306,8.519331243469175,0.0,0.11737290734040597,4.296296296296297,25.438377535101402,2023,8
503,6620,0,0,0.0,1.677728361272665,2923,0,1,0,16289,16289,3.3215742251223492,0.0,0.3010435850214856,0.0759703972209636,5.570793433652531,2017,5
147,6656,0,0,0.0,3.1875732708089095,853,0,1,0,16206,16206,5.9602795145274,0.0,0.1677670142531005,0.022082018927444796,18.97658079625293,2023,1
10,58339,12,26,0.09558823529411764,13.882352941176471,272,0,1,1,16186,16186,4.286546610169491,0.0,0.2332736146290233,0.00017140898183064793,59.28937728937729,2024,8
898,10530,5,9,0.0015426808364758314,0.15461090161124444,5834,0,1,1,16185,16185,17.943458980044348,0.0,0.055727171629803535,0.08527205393599849,2.7737789203084833,2009,6
261,38333,8,1,0.001199040767386091,1.6031175059952039,834,0,1,0,16181,16181,12.102468212415856,0.0,0.08262266716104313,0.0068085772421349194,19.378443113772455,2023,2
590,17508,5,0,0.0,1.2416408135125818,2901,0,1,0,16150,16150,4.483620210993892,0.0,0.22302024642437002,0.03369695585127649,5.56512749827705,2017,6
76,18655,17,0,0.0,1.4173500215796289,2317,0,1,0,16098,16098,4.9019488428745435,0.0,0.2039878253307659,0.004073756432246998,6.944779982743745,2019,1
38,10514,19,0,0.0,1.6982142857142857,2240,0,1,1,16097,16097,4.231598317560462,0.0,0.23630264629146477,0.003613884926295768,7.182954038375725,2019,4
46,4284,5,0,0.0,0.06732550957381099,1619,0,1,1,16096,16096,147.6697247706422,0.0,0.006771448095918494,0.01073512252042007,9.935802469135803,2020,12
588,4578,12,0,0.0,0.9501032346868548,2906,0,1,0,16086,16086,5.826149945671858,0.0,0.171629265866849,0.12841231709980344,5.533539731682146,2017,6
589,326344,4,68,0.014882906544101553,0.9356533158240316,4569,0,1,0,16061,16061,3.7569590643274853,0.0,0.2661561449383638,0.0018048384378495151,3.514442013129103,2012,11
427,106237,15,0,0.0,0.8420850900728248,5218,1,1,1,16030,16030,3.64815657715066,0.00019160758766047136,0.27409394298546563,0.004019277471337939,3.0714696301973556,2011,2
247,5827,7,48,0.035036496350364967,0.5357664233576642,1370,0,1,1,16020,16020,21.825613079019075,0.0,0.04581486798576868,0.042381606039807826,11.684901531728665,2021,8
188,4874,0,100,1.639344262295082,24.950819672131146,61,0,1,1,15985,15985,10.502628120893561,0.0,0.09520830726886026,0.038564102564102566,257.8225806451613,2025,3
42,57147,7,64,0.15311004784688995,3.916267942583732,418,0,1,1,15934,15934,9.733659132559561,0.0,0.10272983997489803,0.0007349338559529642,38.02863961813843,2024,4
323,40465,5,9,0.01002227171492205,1.8908685968819599,898,0,1,0,15899,15899,9.36336866902238,0.0,0.10679245283018868,0.007982009588296347,17.685205784204673,2022,12
71,3864,7,0,0.0,0.7174929840972872,3207,0,1,1,15807,15807,6.869621903520208,0.0,0.1455592105263158,0.018369987063389392,4.927369077306733,2016,8
376,95293,7,29,0.005395348837209302,0.6253023255813953,5375,0,1,1,15780,15780,4.695031240702172,0.0,0.21297763132881312,0.00394568388356035,2.935267857142857,2010,9
454,7469,4,0,0.0,2.6248216833095577,701,0,1,0,15732,15732,8.55,0.0,0.11695163033115108,0.0607764390896921,22.41025641025641,2023,6
0,307099,18,74,0.15546218487394958,9.0609243697479,476,0,1,0,15710,15710,3.642476234639462,0.0,0.27452103621666346,0.0,32.935010482180296,2024,2
96,6722,7,1,0.0007485029940119761,0.40119760479041916,1336,0,1,1,15691,15691,29.274253731343283,0.0,0.034157532500637265,0.0142793395805444,11.735976065818997,2021,9
74,138465,8,0,0.0,2.9177320733740966,1799,0,1,1,15689,15689,2.9889502762430937,0.0,0.3345442957297642,0.0005344272240116707,8.716111111111111,2020,6
261,34708,8,100,0.023512814483893724,0.49047731013402307,4253,0,1,1,15688,15688,7.520613614573346,0.0,0.1329593983045446,0.007519663487856176,3.687823225199812,2013,10
108,41892,8,0,0.0,1.148663697104677,1796,0,1,1,15490,15490,7.508482792050412,0.0,0.13317410109095604,0.0025779963239682046,8.619922092376182,2020,6
124,3259,17,0,0.0,2.8,815,0,1,1,15418,15418,6.756354075372481,0.0,0.1479992217394124,0.03803680981595092,18.894607843137255,2023,3
163,21861,7,0,0.0,1.0794051627384962,3564,0,1,1,15401,15401,4.003379256563556,0.0,0.24977275678483313,0.0074558594822065685,4.320056100981767,2015,8
191,18306,1,0,0.0,2.64378612716763,1384,0,1,1,15346,15346,4.1940420880021865,0.0,0.238417931843357,0.01043316764079314,11.08014440433213,2021,8
107,38828,20,28,0.031042128603104215,1.8614190687361418,902,0,1,1,15337,15337,9.134603930911256,0.0,0.10946668405267962,0.002755672306781014,16.984496124031008,2022,12
6,99453,2,0,0.0,0.9906703524533518,2894,0,1,1,15335,15335,5.348796651552145,0.0,0.18694574856546686,6.0329398515896794e-05,5.297063903281519,2017,6
290,13249,20,0,0.0,0.5883993307306191,1793,0,1,1,15326,15326,14.527014218009478,0.0,0.06883277875644288,0.02188679245283019,8.542920847268674,2020,6
5,20046,6,6,0.002843601895734597,0.876303317535545,2110,0,1,0,15269,15269,8.25797728501893,0.0,0.12108709888670596,0.00024941387738813787,7.233064898152534,2019,8
43,7940,0,0,0.0,1.167993412023058,3643,1,1,1,15125,15125,3.554641598119859,0.00027442371020856203,0.2813037154568293,0.0054149351467069635,4.150658616904501,2015,6
480,19293,0,0,0.0,0.3314587593728698,5868,0,1,1,15116,15116,7.771722365038561,0.0,0.12866309452933783,0.024878200476832178,2.5755665360368036,2009,5
216,105248,12,17,0.0066797642436149315,0.662475442043222,2545,0,1,1,14944,14944,8.863582443653618,0.0,0.11281365005018401,0.0020522760311261863,5.869599371563236,2018,6
459,1583,0,4,0.0073937153419593345,2.4140480591497226,541,0,1,0,14930,14930,11.431852986217457,0.0,0.08746902417788494,0.2897727272727273,27.54612546125461,2023,12
263,39693,4,0,0.0,4.947852760736196,326,0,1,1,14909,14909,9.243025418474891,0.0,0.10818242790073776,0.006625686501738298,45.59327217125382,2024,7
359,2438,0,0,0.0,0.21277075812274368,4432,0,1,0,14867,14867,15.765641569459174,0.0,0.06342480495022867,0.14719147191471915,3.3537108053237086,2013,4
64,65994,9,7,0.008443908323281062,0.9589867310012062,829,0,1,1,14861,14861,18.69308176100629,0.0,0.053492127573677835,0.0009697704371543299,17.904819277108434,2023,2
15,8600,0,100,0.048053820278712155,1.363286881307064,2081,0,1,0,14855,14855,5.236164962989073,0.0,0.19096661281637048,0.0017439832577607255,7.134966378482229,2019,9
889,24858,0,0,0.0,0.4171581769436997,3730,1,1,0,14818,14818,9.523136246786633,0.0002680246582685607,0.10500033740468318,0.03576169596524398,3.9715893862235325,2015,3
200,1099,8,0,0.0,1.4040735873850196,1522,0,1,1,14808,14808,6.9293401965372015,0.0,0.14430413937470457,0.18181818181818182,9.722915298752461,2021,3
99,18762,0,0,0.0,0.8628691983122363,1422,0,1,1,14801,14801,12.062754686226569,0.0,0.08289420348601541,0.005276341736396099,10.401264933239634,2021,7
63,3044,0,0,0.0,0.615009746588694,1026,0,1,0,14704,14704,23.3026941362916,0.0,0.04291057463447807,0.020689655172413793,14.317429406037,2022,8
826,20570,19,100,0.1988071570576541,3.650099403578529,503,0,1,1,14617,14617,7.961328976034858,0.0,0.12559857709673006,0.040153614311409264,29.001984126984127,2024,1
68,82,0,0,0.0,1.174585635359116,905,0,1,0,14612,14612,13.746001881467544,0.0,0.07274344761513721,0.8192771084337349,16.1280353200883,2022,12
1813,356129,8,24,0.008191126279863481,1.1996587030716723,2930,0,1,0,14611,14611,4.1567567567567565,0.0,0.24055570763755818,0.0050908376154774945,4.984988058683044,2017,5
189,2455,0,3,0.0012875536480686696,1.5399141630901287,2330,1,1,0,14600,14600,4.069119286510591,0.000429000429000429,0.2457365933840148,0.07695439739413681,6.263406263406264,2019,1
197,20102,6,0,0.0,1.9289940828402368,676,0,1,1,14597,14597,11.194018404907975,0.0,0.08932730511028908,0.009799532408098294,21.561299852289512,2023,7
175,468616,12,100,0.04716981132075472,1.364622641509434,2120,0,1,1,14594,14594,5.044590390597995,0.0,0.19821856800274065,0.0003734392905080268,6.880716643092881,2019,8
311,28618,14,0,0.0,0.6828389243138342,3607,0,1,1,14577,14577,5.918392204628502,0.0,0.16895321717656744,0.010866906600510151,4.040188470066519,2015,7
20,788485,4,19,0.011564211807668898,0.8752282410225197,1643,0,1,1,14547,14547,10.116133518776078,0.0,0.09884520208963432,2.5365066722808016e-05,8.848540145985401,2020,11
38,2198,3,0,0.0,0.8680391495106311,2963,0,1,0,14540,14540,5.653188180404355,0.0,0.17687916924558145,0.017280582082764895,4.9055330634278,2017,4
237,4272,10,0,0.0,0.21099365750528543,4730,1,1,1,14535,14535,14.564128256513026,0.0002113718030014796,0.06865712713263622,0.05546454481628832,3.072289156626506,2012,6
2451,553468,17,100,0.019201228878648235,1.0612519201228878,5208,0,1,1,14528,14528,2.6285507508594175,0.0,0.3804115906118797,0.004428432306055082,2.789019005567287,2011,2
167,48111,9,3,0.0009082652134423251,1.0614592794429307,3303,0,1,1,14511,14511,4.138904734740445,0.0,0.24159316427783903,0.0034710675091453275,4.391949152542373,2016,5
20,42478,1,13,0.013347022587268994,1.0985626283367556,974,0,1,1,14502,14502,13.553271028037383,0.0,0.07377783906777909,0.0004708208761976506,14.873846153846154,2022,9
262,20416,7,11,0.0036617842876165113,0.40379494007989347,3004,0,1,1,14491,14491,11.94641384995878,0.0,0.08370135247032846,0.012832443551942008,4.822296173044925,2017,3
396,6949,13,0,0.0,0.791988756148981,2846,3,1,1,14487,14487,6.4272404614019525,0.001053740779768177,0.1555770292655991,0.05697841726618705,5.088514225500527,2017,8
580,3739,4,1,0.00023282887077997672,0.34365541327124566,4295,0,1,1,14480,14480,9.81029810298103,0.0,0.1019266625233064,0.15508021390374332,3.370577281191806,2013,8
214,16768,19,0,0.0,0.5122513089005235,4775,0,1,1,14451,14451,5.90801308258381,0.0,0.16924993080542486,0.012761643508855626,3.025753768844221,2012,4
144,9503,17,0,0.0,0.7047970479704797,1626,0,1,1,14421,14421,12.583769633507853,0.0,0.07946193315767577,0.015151515151515152,8.863552550706823,2020,12
255,13185,0,0,0.0,1.4051535087719298,1824,0,1,0,14370,14370,5.606710885680843,0.0,0.17834527868624314,0.019338692552707416,7.873972602739726,2020,5
28,123345,0,23,0.010150044130626656,0.7436010591350397,2266,0,1,0,14341,14341,8.510979228486647,0.0,0.11748710082275833,0.0002270037131321648,6.325981473312748,2019,3
252,13222,19,1,0.00020048115477145148,0.264635124298316,4988,0,1,1,14337,14337,10.861363636363636,0.0,0.0920630492397824,0.019057702488088937,2.873722188815394,2011,9
347,10284,10,7,0.0018954779312212293,1.0032493907392364,3693,0,1,1,14328,14328,3.8672064777327937,0.0,0.25856654337357804,0.033738454059309676,3.8787222523010287,2015,4
138,8351,7,4,0.0010277492291880781,1.1482528263103802,3892,0,1,1,14324,14324,3.2051913179682257,0.0,0.3119720767888307,0.016522988505747127,3.679424608271256,2014,9
12,1721,0,0,0.0,1.3853171155516941,2302,0,1,1,14312,14312,4.487927249921605,0.0,0.2228044435128904,0.006968641114982578,6.214502822405558,2019,2
123,38582,5,0,0.0,1.1517423908248787,2267,0,1,1,14307,14307,5.479509766373037,0.0,0.1824853228962818,0.003187932509136148,6.308201058201059,2019,3
89,4346086,0,0,0.0,0.946949602122016,2639,0,1,0,14281,14281,5.7146858743497395,0.0,0.17497549362834336,2.0478191071646748e-05,5.409469696969697,2018,3
164,1180,12,0,0.0,0.19607843137254902,3315,0,1,1,14249,14249,21.92153846153846,0.0,0.0456140350877193,0.1388653683319221,4.297044632086852,2016,4
22,243919,15,0,0.0,1.6922737306843267,2265,0,1,0,14206,14206,3.7062353248108533,0.0,0.2697965791511227,9.019350606756314e-05,6.269196822594881,2019,3
974,174274,12,1,0.000630119722747322,3.559546313799622,1587,0,1,1,14205,14205,2.5146043547530534,0.0,0.39764888075461075,0.00558886816812509,8.94521410579345,2021,1
302,600,3,0,0.0,0.7921087533156499,3016,0,1,1,14204,14204,5.945583926329008,0.0,0.16818021823301654,0.502495840266223,4.707988067616838,2017,2
417,133124,20,0,0.0,0.7129411764705882,2550,0,1,1,14189,14189,7.804730473047305,0.0,0.1281183932346723,0.003132394366197183,5.562132497059976,2018,6
78,368143,8,1,0.0003937007874015748,0.8330708661417323,2540,0,1,1,14176,14176,6.699432892249527,0.0,0.14925583691895322,0.00021187361467251944,5.578905942542306,2018,6
545,14622,0,100,0.33003300330033003,3.3135313531353137,303,0,1,1,14145,14145,14.088645418326694,0.0,0.07097412696168529,0.03727005402448198,46.5296052631579,2024,7
89,7753,4,1,0.00044583147570218456,0.40303165403477487,2243,1,1,1,14101,14101,15.598451327433628,0.000445632798573975,0.06410438235711247,0.011477946866133609,6.283868092691622,2019,4
21,6085,2,0,0.0,1.5500629722921915,3176,0,1,0,14096,14096,2.8632947389802967,0.0,0.3492232389870185,0.0034505422280644103,4.436890147938307,2016,9
551,2991,7,0,0.0,1.4201829448214813,3389,0,1,0,14092,14092,2.9279035944317475,0.0,0.34151706520967856,0.18415775401069517,4.15693215339233,2016,2
0,876,19,1,0.0005934718100890207,1.887833827893175,1685,0,1,0,14078,14078,4.4256523105941525,0.0,0.22593934228283258,0.0,8.34994068801898,2020,10
267,354627,5,2,0.0003484927687750479,0.5103676598710577,5739,0,1,1,14073,14073,4.804711505633322,0.0,0.20811425323291174,0.0007529016321328265,2.4517421602787457,2009,9
728,1584,19,8,0.024539877300613498,4.469325153374233,326,0,1,1,14030,14030,9.629375428963623,0.0,0.10384149383507947,0.45930599369085173,42.90519877675841,2024,7
84,1193,8,1,0.00034602076124567473,0.6837370242214533,2890,0,1,0,13988,13988,7.078947368421052,0.0,0.14125384230466795,0.07035175879396985,4.838464199239017,2017,6
41,30507,8,7,0.006124234470691163,0.35870516185476814,1143,0,1,1,13988,13988,34.11707317073171,0.0,0.029308742583458433,0.0013439097941523536,12.227272727272727,2022,4
26,37145,20,0,0.0,1.3016627078384797,2947,0,1,1,13912,13912,3.6266944734098017,0.0,0.275713361604255,0.0006999407742421795,4.719131614654002,2017,4
415,2681,3,0,0.0,0.24133297500671863,3721,4,1,0,13894,13894,15.47216035634744,0.0010746910263299302,0.06462756387189636,0.1547352721849366,3.7329392799570122,2015,3
473,10834,0,47,0.02493368700265252,1.0116710875331565,1885,0,1,1,13890,13890,7.2836916622968015,0.0,0.1372831329637895,0.04365482233502538,7.364793213149523,2020,3
576,30212,2,0,0.0,1.1728395061728396,2592,1,1,1,13884,13884,4.567105263157894,0.0003856536829926726,0.2189413035649982,0.019064641048555257,5.354415734670266,2018,4
336,12890,10,0,0.0,0.6805341551104263,3894,0,1,1,13859,13859,5.229811320754717,0.0,0.1911976911976912,0.02606469629974401,3.5581514762516044,2014,9
39,26971,3,0,0.0,1.5891272189349113,2704,0,1,1,13853,13853,3.223877123574587,0.0,0.31016312978201244,0.0014459439418656385,5.121256931608133,2017,12
234,2981,10,0,0.0,0.3736305251227805,2647,2,1,1,13811,13811,13.964610717896866,0.0007552870090634441,0.07160440196930205,0.07847082494969819,5.215634441087613,2018,2
30,4391,5,2,0.0004888780249327792,0.21315081887069176,4091,0,1,1,13799,13799,15.82454128440367,0.0,0.06318840579710144,0.006830601092896175,3.3721896383186705,2014,3
0,10514,12,3,0.0017381228273464658,0.48146002317497105,1726,0,1,1,13783,13783,16.58604091456077,0.0,0.06028728961114335,0.0,7.980891719745223,2020,9
71,312,4,0,0.0,0.41422413793103446,4640,0,1,0,13782,13782,7.170655567117586,0.0,0.1394471450337372,0.2268370607028754,2.9696186166774403,2012,9
580,337583,20,59,0.023394131641554322,1.2835051546391754,2522,0,1,1,13779,13779,4.256719184430028,0.0,0.2349056603773585,0.0017180909047822173,5.4613555291319855,2018,6
3,96507,11,0,0.0,1.2763406940063091,3170,0,1,1,13746,13746,3.397429560059318,0.0,0.2943187604568269,3.108550586479877e-05,4.334910122989593,2016,9
378,72400,0,0,0.0,0.8156490812092472,3374,0,1,0,13736,13736,4.991279069767442,0.0,0.20033486205139406,0.005220922362950788,4.069925925925926,2016,2
29,18083,0,0,0.0,2.7729636048526864,577,0,1,0,13697,13697,8.560625,0.0,0.11680537304716017,0.0016036275160362752,23.697231833910035,2023,10
356,164106,0,13,0.026804123711340205,3.4103092783505153,485,0,1,1,13696,13696,8.280532043530835,0.0,0.12075637000803095,0.0021693163606671256,28.181069958847736,2024,1
1722,180160,5,100,0.019264110961279137,1.0319784241957233,5191,0,1,1,13693,13693,2.556094829195445,0.0,0.3911932233094786,0.009558117461603788,2.637326656394453,2011,3
1222,14147,10,81,0.020887055183084063,0.2790097988653945,3878,0,1,0,13674,13674,12.637707948243992,0.0,0.07912248628884826,0.08637263217415889,3.525135344160866,2014,10
895,72275,7,58,0.02009005888465535,0.14478697609975755,2887,0,1,1,13662,13662,32.68421052631579,0.0,0.030593573885676646,0.012383087055177376,4.730609418282548,2017,6
79,1013457,9,25,0.041390728476821195,4.354304635761589,604,0,1,1,13661,13661,5.194296577946768,0.0,0.19250475772214903,7.795093629928424e-05,22.580165289256197,2023,9
5348,189799,5,95,0.01726017441860465,0.8508357558139535,5504,0,1,1,13647,13647,2.914157591287636,0.0,0.3431271981242673,0.028177028451001052,2.479019073569482,2010,4
362,34,0,5,0.11627906976744186,27.41860465116279,43,0,1,0,13638,13638,11.567430025445292,0.0,0.08644328763105799,10.342857142857143,309.95454545454544,2025,4
130,23200,14,13,0.00937950937950938,0.6601731601731602,1386,0,1,0,13628,13628,14.893989071038252,0.0,0.06713625357693154,0.005603206758329382,9.825522710886807,2021,8
207,18704,19,20,0.004739336492890996,0.2824644549763033,4220,0,1,1,13627,13627,11.432046979865772,0.0,0.08746697974757851,0.011066559743384122,3.228381900023691,2013,11
716,37574,20,0,0.0,0.7294820717131474,2510,1,1,1,13616,13616,7.436373566357182,0.00039824771007566706,0.13446427260042593,0.019055222887558218,5.4225408203902825,2018,7
156,1130,0,0,0.0,0.1894540363975735,4286,0,1,0,13570,13570,16.711822660098523,0.0,0.0598334684253187,0.13793103448275862,3.165383718217868,2013,8
97,7939,11,2,0.0007304601899196494,0.16983199415631847,2738,0,1,1,13535,13535,29.107526881720432,0.0,0.03435283687943262,0.012216624685138538,4.941584519897773,2017,11
304,16690,0,0,0.0,1.6710709318497914,1438,0,1,0,13530,13530,5.630461922596754,0.0,0.1775921956987658,0.018213408423701397,9.402362751911049,2021,6
679,28898,6,100,0.018511662347278787,0.34727878563495,5402,0,1,1,13496,13496,7.1940298507462686,0.0,0.13899385048529303,0.023495622685906086,2.4978715528410143,2010,8
339,22303,5,0,0.0,0.4035377358490566,4240,0,1,1,13480,13480,7.87843366452367,0.0,0.12691936799940656,0.01519906743185079,3.1784956378212685,2013,10
45,120860,7,10,0.0023234200743494425,0.4142657992565056,4304,0,1,1,13451,13451,7.544026920919798,0.0,0.13254534641688967,0.00037232854270608385,3.124506387921022,2013,8
999,432805,20,0,0.0,1.441883276115743,2039,0,1,0,13435,13435,4.569727891156463,0.0,0.2188151235486752,0.0023081935093321256,6.58578431372549,2019,10
75,253390,12,100,0.22123893805309736,2.3716814159292037,452,0,1,1,13423,13423,12.521455223880597,0.0,0.07985697258641239,0.0002959852559877817,29.631346578366447,2024,2
632,7549,8,0,0.0,1.1421788446320231,3791,0,1,0,13421,13421,3.099538106235566,0.0,0.322604678885412,0.08370860927152318,3.539293248945148,2015,1
333,140792,13,100,0.15384615384615385,0.8338461538461538,650,0,1,1,13383,13383,24.69188191881919,0.0,0.04049611476389719,0.00236517440497752,20.557603686635943,2023,8
173,76147,0,81,0.02314947127750786,1.6050300085738782,3499,0,1,1,13353,13353,2.3776709401709404,0.0,0.4205481503669313,0.002271891579555602,3.815142857142857,2015,10
52,30,0,0,0.0,14.431818181818182,88,0,1,0,13339,13339,10.503149606299212,0.0,0.0952023988005997,1.6774193548387097,149.87640449438203,2025,2
479,37959,8,7,0.006044905008635579,0.4533678756476684,1158,0,1,1,13282,13282,25.29904761904762,0.0,0.03952420386960777,0.01261854583772392,11.459879206212252,2022,3
236,19233,0,59,0.4125874125874126,15.503496503496503,143,0,1,0,13269,13269,5.9851150202977,0.0,0.16706857573474002,0.012269938650306749,92.14583333333333,2025,1
1146,126617,7,20,0.005271481286241434,0.4654717975751186,3794,0,1,1,13235,13235,7.494337485843714,0.0,0.13342399516470232,0.009050845851300763,3.487483530961792,2015,1
2930,1357655,15,100,0.038729666924864445,0.6553059643687065,2582,0,1,1,13225,13225,7.816193853427896,0.0,0.1279298351731438,0.00215813136759238,5.1200154858691445,2018,4
546,29141,2,41,0.015483383685800604,0.3496978851963746,2648,0,1,1,13217,13217,14.273218142548597,0.0,0.07005598426388258,0.018735845171916822,4.989429973574934,2018,2
173,61925,7,100,0.022650056625141562,0.1578708946772367,4415,0,1,1,13199,13199,18.93687230989957,0.0,0.0528030303030303,0.002793656945386429,2.9889039855072466,2013,4
393,120379,0,0,0.0,2.5236220472440944,508,0,1,1,13187,13187,10.286271450858035,0.0,0.09720958447073097,0.0032646619039707592,25.907662082514733,2024,1
176,53904,5,0,0.0,0.4229466553767993,4724,0,1,1,13152,13152,6.5825825825825826,0.0,0.1519045084771535,0.0032650032464520916,2.7834920634920635,2012,6
186,750,8,0,0.0,0.363156866575503,5119,0,1,1,13127,13127,7.061323292092523,0.0,0.14160572821450335,0.24766977363515313,2.5638671875,2011,5
40,8436,4,27,0.01509223029625489,0.5550586920067077,1789,0,1,1,13111,13111,13.203423967774421,0.0,0.07573215375228798,0.004741021690174233,7.324581005586592,2020,7
130,498872,0,100,0.15267175572519084,3.3770992366412216,655,0,1,1,13084,13084,5.91500904159132,0.0,0.16904852884982804,0.00026058736391827177,19.945121951219512,2023,8
198,10089,5,27,0.004754358161648178,0.45641838351822506,5679,0,1,0,13063,13063,5.039737654320987,0.0,0.19840783833435394,0.01962338949454906,2.2998239436619716,2009,11
327,1927,0,60,0.24691358024691357,6.279835390946502,243,0,1,1,13053,13053,8.553735255570118,0.0,0.11689903477861192,0.1696058091286307,53.49590163934426,2024,9
73,803,20,0,0.0,0.5027042413891261,3513,0,1,0,12944,12944,7.329558323895809,0.0,0.13642332947083816,0.09079601990049752,3.6835515082527035,2015,10
282,880435,20,0,0.0,0.5016067776803973,3423,0,1,1,12929,12929,7.529994175888177,0.0,0.1327919566898685,0.0003202958534180792,3.775992990654206,2016,1
107,15702,5,35,0.12110726643598616,4.508650519031142,289,0,1,1,12928,12928,9.921719109746737,0.0,0.10078118957382629,0.006813984588932051,44.57931034482758,2024,8
36,22326,20,4,0.0009074410163339383,0.5378856624319419,4408,0,1,0,12920,12920,5.449177562210038,0.0,0.1834997291231329,0.001612397545572625,2.930369698344296,2013,4
296,46723,8,100,0.13175230566534915,2.2160737812911724,759,0,1,1,12890,12890,7.663495838287752,0.0,0.13047862850050423,0.00633507405187912,16.960526315789473,2023,4
197,473392,3,13,0.021630615640599003,2.3810316139767056,601,0,1,1,12879,12879,9.0,0.0,0.11110248447204969,0.00041614472541841557,21.393687707641195,2023,10
